##Databases: Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink

--------------------

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
endothelial cell migration	Gene Ontology	GO:0043542	1	22	0.793346444566	0.944809045222	ENSG00000241186	http://amigo.geneontology.org/amigo/term/GO:0043542
regulation of cytokine-mediated signaling pathway	Gene Ontology	GO:0001959	1	22	0.793346444566	0.944809045222	ENSG00000169900	http://amigo.geneontology.org/amigo/term/GO:0001959
cytosolic calcium ion transport	Gene Ontology	GO:0060401	1	22	0.793346444566	0.944809045222	ENSG00000154096	http://amigo.geneontology.org/amigo/term/GO:0060401
cellular amino acid catabolic process	Gene Ontology	GO:0009063	1	22	0.793346444566	0.944809045222	ENSG00000128683	http://amigo.geneontology.org/amigo/term/GO:0009063
transition metal ion transport	Gene Ontology	GO:0000041	1	22	0.793346444566	0.944809045222	ENSG00000105697	http://amigo.geneontology.org/amigo/term/GO:0000041
viral entry into host cell	Gene Ontology	GO:0046718	1	22	0.793346444566	0.944809045222	ENSG00000182566	http://amigo.geneontology.org/amigo/term/GO:0046718
interleukin-6 production	Gene Ontology	GO:0032635	1	22	0.793346444566	0.944809045222	ENSG00000165197	http://amigo.geneontology.org/amigo/term/GO:0032635
cilium organization	Gene Ontology	GO:0044782	1	22	0.793346444566	0.944809045222	ENSG00000234602	http://amigo.geneontology.org/amigo/term/GO:0044782
immune receptor activity	Gene Ontology	GO:0140375	1	22	0.793346444566	0.944809045222	ENSG00000164509	http://amigo.geneontology.org/amigo/term/GO:0140375
regulation of actin polymerization or depolymerization	Gene Ontology	GO:0008064	1	22	0.793346444566	0.944809045222	ENSG00000077522	http://amigo.geneontology.org/amigo/term/GO:0008064
positive regulation of JNK cascade	Gene Ontology	GO:0046330	1	22	0.793346444566	0.944809045222	ENSG00000101197	http://amigo.geneontology.org/amigo/term/GO:0046330
defense response to other organism	Gene Ontology	GO:0098542	9	160	0.794674515595	0.946026529916	ENSG00000082556|ENSG00000197153|ENSG00000164822|ENSG00000206073|ENSG00000225697|ENSG00000160339|ENSG00000158270|ENSG00000144285|ENSG00000125999	http://amigo.geneontology.org/amigo/term/GO:0098542
cilium	Gene Ontology	GO:0005929	3	60	0.796325620598	0.947627488512	ENSG00000179270|ENSG00000278195|ENSG00000104833	http://amigo.geneontology.org/amigo/term/GO:0005929
interspecies interaction between organisms	Gene Ontology	GO:0044419	7	128	0.797769079001	0.947967927053	ENSG00000183625|ENSG00000164816|ENSG00000142748|ENSG00000158402|ENSG00000145386|ENSG00000138795|ENSG00000115163	http://amigo.geneontology.org/amigo/term/GO:0044419
DNA replication	Gene Ontology	GO:0006260	2	42	0.798143648989	0.947967927053	ENSG00000093009|ENSG00000263761	http://amigo.geneontology.org/amigo/term/GO:0006260
peptidyl-serine phosphorylation	Gene Ontology	GO:0018105	2	42	0.798143648989	0.947967927053	ENSG00000115263|ENSG00000095752	http://amigo.geneontology.org/amigo/term/GO:0018105
methylation	Gene Ontology	GO:0032259	2	42	0.798143648989	0.947967927053	ENSG00000112238|ENSG00000009709	http://amigo.geneontology.org/amigo/term/GO:0032259
positive regulation of mitochondrion organization	Gene Ontology	GO:0010822	2	42	0.798143648989	0.947967927053	ENSG00000177182|ENSG00000078900	http://amigo.geneontology.org/amigo/term/GO:0010822
inflammatory response	Gene Ontology	GO:0006954	6	112	0.801219842349	0.950874036781	ENSG00000164509|ENSG00000172016|ENSG00000086991|ENSG00000115353|ENSG00000131142|ENSG00000118432	http://amigo.geneontology.org/amigo/term/GO:0006954
carboxylic acid metabolic process	Gene Ontology	GO:0019752	8	145	0.80152044117	0.950874036781	ENSG00000128683|ENSG00000147465|ENSG00000110195|ENSG00000131730|ENSG00000242515|ENSG00000174607|ENSG00000072571|ENSG00000181092	http://amigo.geneontology.org/amigo/term/GO:0019752
kinase activity	Gene Ontology	GO:0016301	14	241	0.801878992189	0.950874036781	ENSG00000127564|ENSG00000166851|ENSG00000117650|ENSG00000077009|ENSG00000183317|ENSG00000157456|ENSG00000114346|ENSG00000131730|ENSG00000162344|ENSG00000138778|ENSG00000156970|ENSG00000197299|ENSG00000118193|ENSG00000101210	http://amigo.geneontology.org/amigo/term/GO:0016301
BMP signaling pathway	Gene Ontology	GO:0030509	1	23	0.807044350545	0.950874036781	ENSG00000107831	http://amigo.geneontology.org/amigo/term/GO:0030509
regulation of histone modification	Gene Ontology	GO:0031056	1	23	0.807044350545	0.950874036781	ENSG00000184357	http://amigo.geneontology.org/amigo/term/GO:0031056
DNA modification	Gene Ontology	GO:0006304	1	23	0.807044350545	0.950874036781	ENSG00000162782	http://amigo.geneontology.org/amigo/term/GO:0006304
positive regulation of angiogenesis	Gene Ontology	GO:0045766	1	23	0.807044350545	0.950874036781	ENSG00000263761	http://amigo.geneontology.org/amigo/term/GO:0045766
regulation of myeloid leukocyte differentiation	Gene Ontology	GO:0002761	1	23	0.807044350545	0.950874036781	ENSG00000123999	http://amigo.geneontology.org/amigo/term/GO:0002761
carbohydrate transport	Gene Ontology	GO:0008643	1	23	0.807044350545	0.950874036781	ENSG00000103375	http://amigo.geneontology.org/amigo/term/GO:0008643
regulation of synapse organization	Gene Ontology	GO:0050807	1	23	0.807044350545	0.950874036781	ENSG00000133216	http://amigo.geneontology.org/amigo/term/GO:0050807
male gonad development	Gene Ontology	GO:0008584	1	23	0.807044350545	0.950874036781	ENSG00000164093	http://amigo.geneontology.org/amigo/term/GO:0008584
kinase regulator activity	Gene Ontology	GO:0019207	1	23	0.807044350545	0.950874036781	ENSG00000175793	http://amigo.geneontology.org/amigo/term/GO:0019207
cellular response to fibroblast growth factor stimulus	Gene Ontology	GO:0044344	1	23	0.807044350545	0.950874036781	ENSG00000206557	http://amigo.geneontology.org/amigo/term/GO:0044344
negative regulation of immune response	Gene Ontology	GO:0050777	1	23	0.807044350545	0.950874036781	ENSG00000133710	http://amigo.geneontology.org/amigo/term/GO:0050777
lipid homeostasis	Gene Ontology	GO:0055088	1	23	0.807044350545	0.950874036781	ENSG00000144452	http://amigo.geneontology.org/amigo/term/GO:0055088
regulation of lipid biosynthetic process	Gene Ontology	GO:0046890	1	23	0.807044350545	0.950874036781	ENSG00000147465	http://amigo.geneontology.org/amigo/term/GO:0046890
regulation of leukocyte migration	Gene Ontology	GO:0002685	1	23	0.807044350545	0.950874036781	ENSG00000165197	http://amigo.geneontology.org/amigo/term/GO:0002685
response to UV	Gene Ontology	GO:0009411	1	23	0.807044350545	0.950874036781	ENSG00000168078	http://amigo.geneontology.org/amigo/term/GO:0009411
positive regulation of vasculature development	Gene Ontology	GO:1904018	1	23	0.807044350545	0.950874036781	ENSG00000263761	http://amigo.geneontology.org/amigo/term/GO:1904018
neuron projection extension	Gene Ontology	GO:1990138	1	23	0.807044350545	0.950874036781	ENSG00000082684	http://amigo.geneontology.org/amigo/term/GO:1990138
regulation of viral life cycle	Gene Ontology	GO:1903900	1	23	0.807044350545	0.950874036781	ENSG00000249853	http://amigo.geneontology.org/amigo/term/GO:1903900
regulation of blood circulation	Gene Ontology	GO:1903522	2	43	0.808282883655	0.951246573613	ENSG00000139445|ENSG00000181408	http://amigo.geneontology.org/amigo/term/GO:1903522
protein maturation	Gene Ontology	GO:0051604	2	43	0.808282883655	0.951246573613	ENSG00000141314|ENSG00000101197	http://amigo.geneontology.org/amigo/term/GO:0051604
early endosome	Gene Ontology	GO:0005769	2	43	0.808282883655	0.951246573613	ENSG00000107984|ENSG00000152128	http://amigo.geneontology.org/amigo/term/GO:0005769
detection of stimulus	Gene Ontology	GO:0051606	6	114	0.81387189065	0.956720775993	ENSG00000184478|ENSG00000187848|ENSG00000180785|ENSG00000159763|ENSG00000166473|ENSG00000163623	http://amigo.geneontology.org/amigo/term/GO:0051606
cellular response to endogenous stimulus	Gene Ontology	GO:0071495	11	196	0.814340298666	0.956720775993	ENSG00000107984|ENSG00000251493|ENSG00000136487|ENSG00000180772|ENSG00000147465|ENSG00000174460|ENSG00000147571|ENSG00000138795|ENSG00000197299|ENSG00000147257|ENSG00000179284	http://amigo.geneontology.org/amigo/term/GO:0071495
response to tumor necrosis factor	Gene Ontology	GO:0034612	2	44	0.817965410799	0.956720775993	ENSG00000006606|ENSG00000183763	http://amigo.geneontology.org/amigo/term/GO:0034612
rhythmic process	Gene Ontology	GO:0048511	2	44	0.817965410799	0.956720775993	ENSG00000134640|ENSG00000168875	http://amigo.geneontology.org/amigo/term/GO:0048511
homeostasis of number of cells	Gene Ontology	GO:0048872	2	44	0.817965410799	0.956720775993	ENSG00000157456|ENSG00000160211	http://amigo.geneontology.org/amigo/term/GO:0048872
lytic vacuole membrane	Gene Ontology	GO:0098852	2	44	0.817965410799	0.956720775993	ENSG00000104044|ENSG00000115194	http://amigo.geneontology.org/amigo/term/GO:0098852
protein modification process	Gene Ontology	GO:0036211	40	645	0.818486495921	0.956720775993	ENSG00000164287|ENSG00000155897|ENSG00000169550|ENSG00000197084|ENSG00000164509|ENSG00000126856|ENSG00000175793|ENSG00000016082|ENSG00000100526|ENSG00000183763|ENSG00000142619|ENSG00000140015|ENSG00000139780|ENSG00000274391|ENSG00000183317|ENSG00000147889|ENSG00000184489|ENSG00000140557|ENSG00000186895|ENSG00000171450|ENSG00000184661|ENSG00000163217|ENSG00000184160|ENSG00000172986|ENSG00000170323|ENSG00000046774|ENSG00000115593|ENSG00000158008|ENSG00000175063|ENSG00000077152|ENSG00000146809|ENSG00000156269|ENSG00000143125|ENSG00000070019|ENSG00000087586|ENSG00000184357|ENSG00000183856|ENSG00000101144|ENSG00000183454|ENSG00000104313	http://amigo.geneontology.org/amigo/term/GO:0036211
protein sumoylation	Gene Ontology	GO:0016925	1	24	0.819834760373	0.956720775993	ENSG00000131747	http://amigo.geneontology.org/amigo/term/GO:0016925
protein-DNA complex	Gene Ontology	GO:0032993	1	24	0.819834760373	0.956720775993	ENSG00000196890	http://amigo.geneontology.org/amigo/term/GO:0032993
regulation of establishment of planar polarity	Gene Ontology	GO:0090175	1	24	0.819834760373	0.956720775993	ENSG00000147257	http://amigo.geneontology.org/amigo/term/GO:0090175
regulation of transmembrane transporter activity	Gene Ontology	GO:0022898	1	24	0.819834760373	0.956720775993	ENSG00000120088	http://amigo.geneontology.org/amigo/term/GO:0022898
regulation of G1/S transition of mitotic cell cycle	Gene Ontology	GO:2000045	1	24	0.819834760373	0.956720775993	ENSG00000106462	http://amigo.geneontology.org/amigo/term/GO:2000045
positive regulation of autophagy of mitochondrion	Gene Ontology	GO:1903599	1	24	0.819834760373	0.956720775993	ENSG00000106483	http://amigo.geneontology.org/amigo/term/GO:1903599
response to hydrogen peroxide	Gene Ontology	GO:0042542	1	24	0.819834760373	0.956720775993	ENSG00000147465	http://amigo.geneontology.org/amigo/term/GO:0042542
negative regulation of intrinsic apoptotic signaling pathway	Gene Ontology	GO:2001243	1	24	0.819834760373	0.956720775993	ENSG00000221867	http://amigo.geneontology.org/amigo/term/GO:2001243
primary active transmembrane transporter activity	Gene Ontology	GO:0015399	1	24	0.819834760373	0.956720775993	ENSG00000105675	http://amigo.geneontology.org/amigo/term/GO:0015399
response to mechanical stimulus	Gene Ontology	GO:0009612	1	24	0.819834760373	0.956720775993	ENSG00000242866	http://amigo.geneontology.org/amigo/term/GO:0009612
regulation of proteasomal protein catabolic process	Gene Ontology	GO:0061136	1	24	0.819834760373	0.956720775993	ENSG00000087586	http://amigo.geneontology.org/amigo/term/GO:0061136
ruffle	Gene Ontology	GO:0001726	1	24	0.819834760373	0.956720775993	ENSG00000121621	http://amigo.geneontology.org/amigo/term/GO:0001726
actin filament bundle assembly	Gene Ontology	GO:0051017	1	24	0.819834760373	0.956720775993	ENSG00000116014	http://amigo.geneontology.org/amigo/term/GO:0051017
negative regulation of cell activation	Gene Ontology	GO:0050866	1	24	0.819834760373	0.956720775993	ENSG00000123999	http://amigo.geneontology.org/amigo/term/GO:0050866
Golgi stack	Gene Ontology	GO:0005795	1	24	0.819834760373	0.956720775993	ENSG00000176920	http://amigo.geneontology.org/amigo/term/GO:0005795
cellular response to nitrogen compound	Gene Ontology	GO:1901699	5	98	0.820046379422	0.956720775993	ENSG00000105641|ENSG00000103375|ENSG00000106128|ENSG00000077522|ENSG00000179097	http://amigo.geneontology.org/amigo/term/GO:1901699
bounding membrane of organelle	Gene Ontology	GO:0098588	16	277	0.820774721287	0.957209569417	ENSG00000107984|ENSG00000124302|ENSG00000128242|ENSG00000138653|ENSG00000171004|ENSG00000086159|ENSG00000154342|ENSG00000197106|ENSG00000114270|ENSG00000129354|ENSG00000161609|ENSG00000188175|ENSG00000163914|ENSG00000172461|ENSG00000138798|ENSG00000140297	http://amigo.geneontology.org/amigo/term/GO:0098588
positive regulation of cellular protein metabolic process	Gene Ontology	GO:0032270	12	214	0.823226428899	0.959707072725	ENSG00000166851|ENSG00000080644|ENSG00000184357|ENSG00000114346|ENSG00000162344|ENSG00000016082|ENSG00000109205|ENSG00000131142|ENSG00000087250|ENSG00000171450|ENSG00000095752|ENSG00000101197	http://amigo.geneontology.org/amigo/term/GO:0032270
heterocyclic compound binding	Gene Ontology	GO:1901363	51	813	0.824397206968	0.960268808682	ENSG00000073067|ENSG00000168505|ENSG00000168779|ENSG00000164651|ENSG00000174460|ENSG00000159409|ENSG00000175063|ENSG00000109705|ENSG00000179546|ENSG00000107807|ENSG00000215612|ENSG00000205922|ENSG00000179059|ENSG00000128645|ENSG00000174844|ENSG00000151789|ENSG00000086991|ENSG00000168875|ENSG00000077935|ENSG00000159387|ENSG00000275713|ENSG00000147246|ENSG00000128709|ENSG00000197587|ENSG00000187772|ENSG00000116017|ENSG00000204335|ENSG00000186912|ENSG00000154997|ENSG00000116035|ENSG00000105997|ENSG00000197123|ENSG00000073111|ENSG00000165553|ENSG00000155897|ENSG00000124232|ENSG00000095596|ENSG00000153266|ENSG00000196890|ENSG00000229937|ENSG00000260428|ENSG00000006788|ENSG00000100302|ENSG00000180318|ENSG00000016082|ENSG00000140525|ENSG00000213347|ENSG00000274588|ENSG00000165891|ENSG00000137273|ENSG00000123388	http://amigo.geneontology.org/amigo/term/GO:1901363
positive regulation of biological process	Gene Ontology	GO:0048518	53	843	0.824408134668	0.960268808682	ENSG00000197153|ENSG00000173080|ENSG00000006071|ENSG00000198914|ENSG00000187689|ENSG00000180818|ENSG00000177551|ENSG00000006016|ENSG00000145242|ENSG00000130598|ENSG00000110680|ENSG00000128298|ENSG00000114646|ENSG00000134323|ENSG00000138083|ENSG00000147246|ENSG00000225697|ENSG00000181092|ENSG00000197273|ENSG00000184374|ENSG00000273983|ENSG00000115844|ENSG00000168267|ENSG00000009709|ENSG00000079112|ENSG00000162670|ENSG00000115386|ENSG00000149948|ENSG00000108602|ENSG00000177182|ENSG00000130300|ENSG00000158270|ENSG00000107831|ENSG00000166851|ENSG00000091129|ENSG00000186895|ENSG00000128652|ENSG00000179593|ENSG00000058335|ENSG00000129654|ENSG00000169213|ENSG00000169900|ENSG00000204501|ENSG00000183837|ENSG00000135253|ENSG00000142748|ENSG00000276966|ENSG00000106483|ENSG00000160224|ENSG00000159259|ENSG00000103888|ENSG00000100739|ENSG00000181408	http://amigo.geneontology.org/amigo/term/GO:0048518
cellular response to organic substance	Gene Ontology	GO:0071310	22	372	0.825054696614	0.960268808682	ENSG00000120088|ENSG00000106128|ENSG00000056291|ENSG00000163735|ENSG00000273706|ENSG00000128298|ENSG00000185002|ENSG00000266524|ENSG00000162992|ENSG00000147465|ENSG00000115263|ENSG00000145386|ENSG00000133636|ENSG00000163623|ENSG00000171243|ENSG00000066405|ENSG00000251493|ENSG00000166736|ENSG00000177238|ENSG00000131142|ENSG00000088992|ENSG00000101144	http://amigo.geneontology.org/amigo/term/GO:0071310
Golgi membrane	Gene Ontology	GO:0000139	6	116	0.825881968625	0.960268808682	ENSG00000144583|ENSG00000164100|ENSG00000177182|ENSG00000114270|ENSG00000167080|ENSG00000136542	http://amigo.geneontology.org/amigo/term/GO:0000139
cellular response to cytokine stimulus	Gene Ontology	GO:0071345	7	133	0.826806014291	0.960268808682	ENSG00000241186|ENSG00000006606|ENSG00000073111|ENSG00000147465|ENSG00000169900|ENSG00000183763|ENSG00000163623	http://amigo.geneontology.org/amigo/term/GO:0071345
carbohydrate binding	Gene Ontology	GO:0030246	2	45	0.827207212376	0.960268808682	ENSG00000184374|ENSG00000157766	http://amigo.geneontology.org/amigo/term/GO:0030246
positive regulation of cell projection organization	Gene Ontology	GO:0031346	2	45	0.827207212376	0.960268808682	ENSG00000130477|ENSG00000213023	http://amigo.geneontology.org/amigo/term/GO:0031346
carboxylic acid catabolic process	Gene Ontology	GO:0046395	2	45	0.827207212376	0.960268808682	ENSG00000072571|ENSG00000181092	http://amigo.geneontology.org/amigo/term/GO:0046395
actin filament organization	Gene Ontology	GO:0007015	2	45	0.827207212376	0.960268808682	ENSG00000178882|ENSG00000086991	http://amigo.geneontology.org/amigo/term/GO:0007015
actin binding	Gene Ontology	GO:0003779	2	45	0.827207212376	0.960268808682	ENSG00000099812|ENSG00000163554	http://amigo.geneontology.org/amigo/term/GO:0003779
muscle cell differentiation	Gene Ontology	GO:0042692	2	45	0.827207212376	0.960268808682	ENSG00000163217|ENSG00000249715	http://amigo.geneontology.org/amigo/term/GO:0042692
regulation of cell communication	Gene Ontology	GO:0010646	29	481	0.828069846843	0.960268808682	ENSG00000138675|ENSG00000221926|ENSG00000114346|ENSG00000056291|ENSG00000163217|ENSG00000174697|ENSG00000138798|ENSG00000138083|ENSG00000168078|ENSG00000147465|ENSG00000186326|ENSG00000110195|ENSG00000173267|ENSG00000053524|ENSG00000184489|ENSG00000147509|ENSG00000100604|ENSG00000006606|ENSG00000184160|ENSG00000106541|ENSG00000145358|ENSG00000157613|ENSG00000140807|ENSG00000053108|ENSG00000100302|ENSG00000143125|ENSG00000101412|ENSG00000131142|ENSG00000101144	http://amigo.geneontology.org/amigo/term/GO:0010646
posttranscriptional regulation of gene expression	Gene Ontology	GO:0010608	4	82	0.829398681781	0.960268808682	ENSG00000176887|ENSG00000112183|ENSG00000188613|ENSG00000131914	http://amigo.geneontology.org/amigo/term/GO:0010608
nucleoside phosphate binding	Gene Ontology	GO:1901265	23	389	0.829917315437	0.960268808682	ENSG00000170312|ENSG00000177414|ENSG00000142945|ENSG00000186871|ENSG00000119969|ENSG00000177602|ENSG00000166851|ENSG00000144045|ENSG00000168078|ENSG00000174672|ENSG00000231274|ENSG00000197299|ENSG00000204410|ENSG00000004846|ENSG00000276043|ENSG00000223572|ENSG00000165304|ENSG00000175874|ENSG00000138778|ENSG00000158486|ENSG00000128266|ENSG00000051341|ENSG00000135097	http://amigo.geneontology.org/amigo/term/GO:1901265
regulation of signaling	Gene Ontology	GO:0023051	30	497	0.829979778706	0.960268808682	ENSG00000016082|ENSG00000124493|ENSG00000117399|ENSG00000104371|ENSG00000063015|ENSG00000120088|ENSG00000154096|ENSG00000168078|ENSG00000147465|ENSG00000147869|ENSG00000168779|ENSG00000116132|ENSG00000221926|ENSG00000104140|ENSG00000100604|ENSG00000147509|ENSG00000163623|ENSG00000182330|ENSG00000105880|ENSG00000196155|ENSG00000145358|ENSG00000106462|ENSG00000111206|ENSG00000274764|ENSG00000058335|ENSG00000167755|ENSG00000165349|ENSG00000176884|ENSG00000256463|ENSG00000127928	http://amigo.geneontology.org/amigo/term/GO:0023051
internal peptidyl-lysine acetylation	Gene Ontology	GO:0018393	1	25	0.831777765762	0.960268808682	ENSG00000138795	http://amigo.geneontology.org/amigo/term/GO:0018393
regulation of reproductive process	Gene Ontology	GO:2000241	1	25	0.831777765762	0.960268808682	ENSG00000164256	http://amigo.geneontology.org/amigo/term/GO:2000241
G protein-coupled peptide receptor activity	Gene Ontology	GO:0008528	1	25	0.831777765762	0.960268808682	ENSG00000112164	http://amigo.geneontology.org/amigo/term/GO:0008528
cellular response to xenobiotic stimulus	Gene Ontology	GO:0071466	1	25	0.831777765762	0.960268808682	ENSG00000147571	http://amigo.geneontology.org/amigo/term/GO:0071466
mesenchymal cell differentiation	Gene Ontology	GO:0048762	1	25	0.831777765762	0.960268808682	ENSG00000176887	http://amigo.geneontology.org/amigo/term/GO:0048762
extrinsic component of plasma membrane	Gene Ontology	GO:0019897	1	25	0.831777765762	0.960268808682	ENSG00000127928	http://amigo.geneontology.org/amigo/term/GO:0019897
regulation of G protein-coupled receptor signaling pathway	Gene Ontology	GO:0008277	1	25	0.831777765762	0.960268808682	ENSG00000168243	http://amigo.geneontology.org/amigo/term/GO:0008277
methyltransferase activity	Gene Ontology	GO:0008168	1	25	0.831777765762	0.960268808682	ENSG00000203740	http://amigo.geneontology.org/amigo/term/GO:0008168
branching morphogenesis of an epithelial tube	Gene Ontology	GO:0048754	1	25	0.831777765762	0.960268808682	ENSG00000138798	http://amigo.geneontology.org/amigo/term/GO:0048754
proton transmembrane transport	Gene Ontology	GO:1902600	1	25	0.831777765762	0.960268808682	ENSG00000180251	http://amigo.geneontology.org/amigo/term/GO:1902600
regulation of actin filament polymerization	Gene Ontology	GO:0030833	1	25	0.831777765762	0.960268808682	ENSG00000128298	http://amigo.geneontology.org/amigo/term/GO:0030833
response to growth factor	Gene Ontology	GO:0070848	5	100	0.832619202468	0.960881690577	ENSG00000147257|ENSG00000138675|ENSG00000075388|ENSG00000142449|ENSG00000165197	http://amigo.geneontology.org/amigo/term/GO:0070848
cellular response to abiotic stimulus	Gene Ontology	GO:0071214	2	46	0.836024157798	0.962656771205	ENSG00000260428|ENSG00000178999	http://amigo.geneontology.org/amigo/term/GO:0071214
ubiquitin-like protein ligase activity	Gene Ontology	GO:0061659	2	46	0.836024157798	0.962656771205	ENSG00000276043|ENSG00000077152	http://amigo.geneontology.org/amigo/term/GO:0061659
regulation of protein stability	Gene Ontology	GO:0031647	2	46	0.836024157798	0.962656771205	ENSG00000164362|ENSG00000166851	http://amigo.geneontology.org/amigo/term/GO:0031647
regulation of innate immune response	Gene Ontology	GO:0045088	2	46	0.836024157798	0.962656771205	ENSG00000206073|ENSG00000143954	http://amigo.geneontology.org/amigo/term/GO:0045088
positive regulation of MAP kinase activity	Gene Ontology	GO:0043406	2	46	0.836024157798	0.962656771205	ENSG00000106462|ENSG00000078900	http://amigo.geneontology.org/amigo/term/GO:0043406
ubiquitin-like protein ligase binding	Gene Ontology	GO:0044389	2	46	0.836024157798	0.962656771205	ENSG00000175063|ENSG00000177414	http://amigo.geneontology.org/amigo/term/GO:0044389
regulation of protein secretion	Gene Ontology	GO:0050708	3	65	0.836676000682	0.963048938285	ENSG00000169900|ENSG00000185002|ENSG00000162992	http://amigo.geneontology.org/amigo/term/GO:0050708
cellular biosynthetic process	Gene Ontology	GO:0044249	62	984	0.837806829565	0.963730154729	ENSG00000197153|ENSG00000223802|ENSG00000155897|ENSG00000138675|ENSG00000135903|ENSG00000163623|ENSG00000162344|ENSG00000214513|ENSG00000169900|ENSG00000138795|ENSG00000170689|ENSG00000163530|ENSG00000144834|ENSG00000174607|ENSG00000119915|ENSG00000168032|ENSG00000134668|ENSG00000166851|ENSG00000162992|ENSG00000100625|ENSG00000128709|ENSG00000135638|ENSG00000168779|ENSG00000181092|ENSG00000176887|ENSG00000157613|ENSG00000082196|ENSG00000182968|ENSG00000075388|ENSG00000163064|ENSG00000112238|ENSG00000172238|ENSG00000165606|ENSG00000170162|ENSG00000276966|ENSG00000010282|ENSG00000274267|ENSG00000196350|ENSG00000064195|ENSG00000117069|ENSG00000105011|ENSG00000119969|ENSG00000182111|ENSG00000131771|ENSG00000274764|ENSG00000173253|ENSG00000166869|ENSG00000132692|ENSG00000133937|ENSG00000141744|ENSG00000135253|ENSG00000170323|ENSG00000179772|ENSG00000157766|ENSG00000149926|ENSG00000106483|ENSG00000160224|ENSG00000107159|ENSG00000110492|ENSG00000276043|ENSG00000091651|ENSG00000183850	http://amigo.geneontology.org/amigo/term/GO:0044249
small molecule biosynthetic process	Gene Ontology	GO:0044283	5	101	0.838631660415	0.963730154729	ENSG00000168032|ENSG00000103888|ENSG00000179142|ENSG00000114646|ENSG00000162344	http://amigo.geneontology.org/amigo/term/GO:0044283
regulation of cellular localization	Gene Ontology	GO:0060341	5	101	0.838631660415	0.963730154729	ENSG00000144452|ENSG00000114346|ENSG00000115263|ENSG00000147571|ENSG00000154096	http://amigo.geneontology.org/amigo/term/GO:0060341
regulation of intracellular signal transduction	Gene Ontology	GO:1902531	16	282	0.839698129807	0.963730154729	ENSG00000198826|ENSG00000164418|ENSG00000058335|ENSG00000123999|ENSG00000124493|ENSG00000114346|ENSG00000169760|ENSG00000035499|ENSG00000169900|ENSG00000159224|ENSG00000158815|ENSG00000186895|ENSG00000186897|ENSG00000075388|ENSG00000138798|ENSG00000266524	http://amigo.geneontology.org/amigo/term/GO:1902531
non-membrane-bounded organelle	Gene Ontology	GO:0043228	37	608	0.840548037089	0.963730154729	ENSG00000185940|ENSG00000117650|ENSG00000162004|ENSG00000169679|ENSG00000177414|ENSG00000051180|ENSG00000087250|ENSG00000163092|ENSG00000126856|ENSG00000165462|ENSG00000130595|ENSG00000277586|ENSG00000213886|ENSG00000101447|ENSG00000275713|ENSG00000091482|ENSG00000138180|ENSG00000081248|ENSG00000273983|ENSG00000089685|ENSG00000118245|ENSG00000185480|ENSG00000105880|ENSG00000154839|ENSG00000105173|ENSG00000203760|ENSG00000118193|ENSG00000183304|ENSG00000159217|ENSG00000065328|ENSG00000149948|ENSG00000140451|ENSG00000138778|ENSG00000175832|ENSG00000165480|ENSG00000066032|ENSG00000169297	http://amigo.geneontology.org/amigo/term/GO:0043228
Rab GTPase binding	Gene Ontology	GO:0017137	1	26	0.842929481355	0.963730154729	ENSG00000145087	http://amigo.geneontology.org/amigo/term/GO:0017137
positive regulation of small molecule metabolic process	Gene Ontology	GO:0062013	1	26	0.842929481355	0.963730154729	ENSG00000197273	http://amigo.geneontology.org/amigo/term/GO:0062013
establishment of RNA localization	Gene Ontology	GO:0051236	1	26	0.842929481355	0.963730154729	ENSG00000136231	http://amigo.geneontology.org/amigo/term/GO:0051236
histone binding	Gene Ontology	GO:0042393	1	26	0.842929481355	0.963730154729	ENSG00000105011	http://amigo.geneontology.org/amigo/term/GO:0042393
negative regulation of cellular amide metabolic process	Gene Ontology	GO:0034249	1	26	0.842929481355	0.963730154729	ENSG00000188613	http://amigo.geneontology.org/amigo/term/GO:0034249
endocytic vesicle membrane	Gene Ontology	GO:0030666	1	26	0.842929481355	0.963730154729	ENSG00000019169	http://amigo.geneontology.org/amigo/term/GO:0030666
positive regulation of immune effector process	Gene Ontology	GO:0002699	1	26	0.842929481355	0.963730154729	ENSG00000096088	http://amigo.geneontology.org/amigo/term/GO:0002699
morphogenesis of embryonic epithelium	Gene Ontology	GO:0016331	1	26	0.842929481355	0.963730154729	ENSG00000180318	http://amigo.geneontology.org/amigo/term/GO:0016331
positive regulation of supramolecular fiber organization	Gene Ontology	GO:1902905	1	26	0.842929481355	0.963730154729	ENSG00000077522	http://amigo.geneontology.org/amigo/term/GO:1902905
glucose homeostasis	Gene Ontology	GO:0042593	1	26	0.842929481355	0.963730154729	ENSG00000106128	http://amigo.geneontology.org/amigo/term/GO:0042593
regulation of actin filament length	Gene Ontology	GO:0030832	1	26	0.842929481355	0.963730154729	ENSG00000163554	http://amigo.geneontology.org/amigo/term/GO:0030832
B cell activation	Gene Ontology	GO:0042113	1	26	0.842929481355	0.963730154729	ENSG00000123999	http://amigo.geneontology.org/amigo/term/GO:0042113
